match_id,minute,game_version,game_duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_cs,red_cs,cs_diff,blue_kills,red_kills,kill_diff,blue_towers_destroyed,red_towers_destroyed,tower_diff,blue_dragons,red_dragons,dragon_diff,blue_dragons_to_soul,red_dragons_to_soul,blue_has_soul,red_has_soul,blue_elders,red_elders,blue_heralds,red_heralds,blue_barons,red_barons,blue_inhibs_alive,red_inhibs_alive,blue_nexus_turrets_alive,red_nexus_turrets_alive,blue_win
NA1_5644709968,27,16.18.817.5716,2363,51783,57772,-5989,62848,68493,-5645,848,882,-34,20,29,-9,2,6,-4,1,3,-2,3,1,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644709968,28,16.18.817.5716,2363,53821,60021,-6200,65083,73345,-8262,888,913,-25,20,29,-9,2,6,-4,1,3,-2,3,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,29,16.18.817.5716,2363,56412,62127,-5715,68941,75928,-6987,932,953,-21,21,30,-9,2,6,-4,1,3,-2,3,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,30,16.18.817.5716,2363,62564,62917,-353,73613,76234,-2621,947,957,-10,25,30,-5,4,6,-2,1,3,-2,3,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,31,16.18.817.5716,2363,65758,64594,1164,77528,78272,-744,967,968,-1,28,31,-3,4,6,-2,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,32,16.18.817.5716,2363,68744,65832,2912,82315,79438,2877,1029,989,40,29,31,-2,4,6,-2,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,33,16.18.817.5716,2363,70625,68059,2566,84816,82796,2020,1052,1045,7,30,31,-1,4,6,-2,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,34,16.18.817.5716,2363,73554,70000,3554,89218,84639,4579,1092,1054,38,32,32,0,4,6,-2,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,35,16.18.817.5716,2363,76511,72873,3638,91965,88682,3283,1115,1082,33,34,34,0,5,6,-1,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,36,16.18.817.5716,2363,78001,75326,2675,93753,92563,1190,1142,1122,20,34,35,-1,5,6,-1,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,37,16.18.817.5716,2363,80940,78024,2916,97888,95595,2293,1149,1127,22,38,38,0,5,6,-1,2,3,-1,2,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,38,16.18.817.5716,2363,84162,79471,4691,102480,97695,4785,1207,1156,51,40,38,2,5,6,-1,3,3,0,1,1,0,0,0,0,0,1,0,1,3,3,2,2,1
NA1_5644709968,39,16.18.817.5716,2363,89007,80731,8276,111689,98820,12869,1248,1173,75,44,38,6,7,6,1,3,3,0,1,1,0,0,0,0,0,1,1,1,3,3,2,2,1
NA1_5644709968,39,16.18.817.5716,2363,90956,80976,9980,112982,98820,14162,1267,1173,94,44,38,6,8,6,2,3,3,0,1,1,0,0,0,0,0,1,1,1,3,1,2,0,1
NA1_5643134197,0,16.18.817.5716,2024,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,1,16.18.817.5716,2024,2505,2510,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,2,16.18.817.5716,2024,3771,3781,-10,2357,2265,92,37,36,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,3,16.18.817.5716,2024,5176,5697,-521,4557,4896,-339,71,79,-8,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,4,16.18.817.5716,2024,7319,7389,-70,6237,6928,-691,93,104,-11,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,5,16.18.817.5716,2024,8808,8869,-61,8459,8687,-228,132,132,0,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,6,16.18.817.5716,2024,10348,10279,69,10835,10926,-91,173,167,6,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,7,16.18.817.5716,2024,12292,12571,-279,12448,13448,-1000,188,206,-18,4,5,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,8,16.18.817.5716,2024,14498,13861,637,15019,15274,-255,236,238,-2,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,9,16.18.817.5716,2024,16878,16055,823,17404,17802,-398,268,283,-15,7,6,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,10,16.18.817.5716,2024,18469,17579,890,19625,20166,-541,311,321,-10,7,6,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,11,16.18.817.5716,2024,20581,19052,1529,22581,21928,653,354,351,3,8,6,2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,12,16.18.817.5716,2024,21636,21378,258,24248,25676,-1428,374,400,-26,8,7,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,13,16.18.817.5716,2024,23300,23030,270,26503,27715,-1212,408,432,-24,8,7,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,14,16.18.817.5716,2024,24612,25223,-611,29027,30366,-1339,440,479,-39,8,7,1,0,1,-1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,15,16.18.817.5716,2024,27525,26889,636,32884,32481,403,490,515,-25,9,7,2,1,1,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,16,16.18.817.5716,2024,29136,29721,-585,35064,35536,-472,513,547,-34,10,9,1,1,2,-1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643134197,17,16.18.817.5716,2024,30607,31959,-1352,37299,38839,-1540,552,589,-37,10,10,0,1,2,-1,1,0,1,3,4,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,18,16.18.817.5716,2024,32677,33944,-1267,40697,41495,-798,598,622,-24,11,11,0,1,2,-1,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,19,16.18.817.5716,2024,34794,36064,-1270,42549,44832,-2283,618,659,-41,12,12,0,2,2,0,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,20,16.18.817.5716,2024,37000,39666,-2666,45197,48365,-3168,642,691,-49,13,14,-1,2,3,-1,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,21,16.18.817.5716,2024,38771,41162,-2391,48320,49964,-1644,691,723,-32,13,14,-1,2,3,-1,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,22,16.18.817.5716,2024,39803,43522,-3719,49877,53143,-3266,708,758,-50,13,16,-3,2,3,-1,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,23,16.18.817.5716,2024,42541,46209,-3668,52982,56336,-3354,735,777,-42,15,19,-4,3,4,-1,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,24,16.18.817.5716,2024,45007,48825,-3818,55509,58714,-3205,762,810,-48,16,20,-4,3,5,-2,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,25,16.18.817.5716,2024,48939,50251,-1312,61280,60592,688,802,844,-42,19,20,-1,3,5,-2,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,26,16.18.817.5716,2024,50591,51855,-1264,63519,62854,665,844,866,-22,19,21,-2,3,5,-2,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,27,16.18.817.5716,2024,53310,53723,-413,68168,65652,2516,904,886,18,20,22,-2,3,5,-2,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,28,16.18.817.5716,2024,55641,55035,606,70124,67578,2546,926,915,11,21,22,-1,4,5,-1,2,1,1,2,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,29,16.18.817.5716,2024,56665,57925,-1260,71222,72394,-1172,939,939,0,21,25,-4,4,5,-1,2,2,0,2,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,30,16.18.817.5716,2024,59408,60351,-943,75386,75544,-158,963,962,1,24,27,-3,4,6,-2,2,2,0,2,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,31,16.18.817.5716,2024,61181,62509,-1328,78108,78439,-331,1005,998,7,24,28,-4,4,6,-2,2,2,0,2,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,32,16.18.817.5716,2024,63368,65509,-2141,80546,83179,-2633,1027,1037,-10,25,30,-5,4,6,-2,2,2,0,2,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,33,16.18.817.5716,2024,64670,69518,-4848,82143,88311,-6168,1048,1067,-19,25,34,-9,4,6,-2,2,2,0,2,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5643134197,34,16.18.817.5716,2024,65153,72177,-7024,82143,90300,-8157,1048,1081,-33,25,35,-10,4,7,-3,2,2,0,2,2,0,0,0,0,0,1,0,0,2,3,0,2,0
NA1_5645005461,0,16.18.817.5716,1736,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,1,16.18.817.5716,1736,2505,2500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,2,16.18.817.5716,1736,3642,4220,-578,1970,2486,-516,27,37,-10,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,3,16.18.817.5716,1736,5234,6282,-1048,4589,4925,-336,73,74,-1,0,3,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,4,16.18.817.5716,1736,6919,7651,-732,6698,6942,-244,103,109,-6,1,3,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,5,16.18.817.5716,1736,8142,9280,-1138,8373,9076,-703,132,140,-8,1,4,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,6,16.18.817.5716,1736,10967,10601,366,11245,11213,32,174,173,1,3,4,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,7,16.18.817.5716,1736,12992,12023,969,13086,12810,276,201,199,2,5,4,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,8,16.18.817.5716,1736,14204,13507,697,14671,14791,-120,230,220,10,5,5,0,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,9,16.18.817.5716,1736,16520,15377,1143,17568,16581,987,271,247,24,7,6,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,10,16.18.817.5716,1736,17997,17252,745,19448,19429,19,304,291,13,7,7,0,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,11,16.18.817.5716,1736,19382,19883,-501,20784,23131,-2347,318,333,-15,8,10,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,12,16.18.817.5716,1736,21364,22655,-1291,23663,26620,-2957,358,359,-1,9,13,-4,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,13,16.18.817.5716,1736,23322,24859,-1537,26446,29144,-2698,386,380,6,10,15,-5,0,0,0,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,14,16.18.817.5716,1736,25814,26846,-1032,29799,31916,-2117,427,426,1,11,15,-4,0,0,0,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,15,16.18.817.5716,1736,27950,29259,-1309,31703,35108,-3405,462,473,-11,11,16,-5,1,1,0,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645005461,16,16.18.817.5716,1736,29295,33055,-3760,33396,38759,-5363,493,506,-13,11,19,-8,1,3,-2,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645005461,17,16.18.817.5716,1736,31056,35406,-4350,36137,41053,-4916,526,535,-9,12,20,-8,1,3,-2,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645005461,18,16.18.817.5716,1736,32813,37052,-4239,39068,43746,-4678,573,583,-10,12,20,-8,1,3,-2,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645005461,19,16.18.817.5716,1736,36119,41418,-5299,41160,48475,-7315,586,620,-34,13,24,-11,2,5,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645005461,20,16.18.817.5716,1736,37724,44617,-6893,43276,51714,-8438,603,653,-50,14,27,-13,2,5,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645005461,21,16.18.817.5716,1736,39899,47516,-7617,47108,57506,-10398,641,685,-44,15,28,-13,2,5,-3,0,3,-3,4,1,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,22,16.18.817.5716,1736,44364,49154,-4790,50637,60057,-9420,683,731,-48,17,28,-11,3,5,-2,0,3,-3,4,1,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,23,16.18.817.5716,1736,46279,50067,-3788,52923,60643,-7720,700,740,-40,18,28,-10,3,5,-2,0,3,-3,4,1,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,24,16.18.817.5716,1736,49312,54100,-4788,56099,64665,-8566,700,758,-58,21,32,-11,3,6,-3,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,25,16.18.817.5716,1736,51839,55810,-3971,61356,66969,-5613,743,801,-58,23,32,-9,3,6,-3,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,26,16.18.817.5716,1736,55388,58399,-3011,65610,70738,-5128,791,824,-33,25,35,-10,3,6,-3,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,27,16.18.817.5716,1736,57101,60838,-3737,67140,74072,-6932,820,873,-53,25,36,-11,3,6,-3,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5645005461,28,16.18.817.5716,1736,58889,63914,-5025,69517,79102,-9585,861,893,-32,25,37,-12,3,7,-4,0,4,-4,4,0,0,1,0,0,0,1,0,2,2,3,2,2,0
NA1_5645005461,29,16.18.817.5716,1736,60744,68451,-7707,72005,84277,-12272,863,908,-45,27,42,-15,3,7,-4,0,4,-4,4,0,0,1,0,0,0,1,0,2,2,3,0,2,0
NA1_5642821570,0,16.18.817.5716,1489,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,1,16.18.817.5716,1489,2510,2505,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,2,16.18.817.5716,1489,3795,3812,-17,2330,2424,-94,37,41,-4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,3,16.18.817.5716,1489,7190,6162,1028,3932,3385,547,59,51,8,4,3,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,4,16.18.817.5716,1489,9256,7560,1696,6465,5036,1429,103,82,21,5,3,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,5,16.18.817.5716,1489,10952,9077,1875,8097,7529,568,132,126,6,6,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,6,16.18.817.5716,1489,12492,10107,2385,10315,8881,1434,173,143,30,6,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,7,16.18.817.5716,1489,14648,12007,2641,12200,10386,1814,198,158,40,8,5,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,8,16.18.817.5716,1489,16160,13249,2911,14764,12228,2536,248,188,60,8,5,3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,9,16.18.817.5716,1489,17688,14875,2813,17245,14829,2416,292,236,56,8,5,3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,10,16.18.817.5716,1489,20638,16194,4444,20260,16254,4006,337,256,81,10,5,5,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,11,16.18.817.5716,1489,22378,18178,4200,22848,18731,4117,383,300,83,10,6,4,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,12,16.18.817.5716,1489,25952,20412,5540,25233,21249,3984,403,323,80,13,7,6,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,13,16.18.817.5716,1489,28773,21454,7319,28680,22284,6396,442,342,100,14,7,7,1,0,1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,14,16.18.817.5716,1489,32042,23477,8565,31651,25432,6219,484,363,121,16,8,8,3,0,3,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,15,16.18.817.5716,1489,33483,26626,6857,32760,28833,3927,502,405,97,16,10,6,3,0,3,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642821570,16,16.18.817.5716,1489,36875,27792,9083,36036,29886,6150,541,417,124,18,10,8,3,0,3,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,17,16.18.817.5716,1489,41041,30746,10295,39492,33066,6426,584,435,149,21,13,8,4,0,4,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,18,16.18.817.5716,1489,42952,33133,9819,41270,35841,5429,604,470,134,22,14,8,5,0,5,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,19,16.18.817.5716,1489,46019,34327,11692,44667,37271,7396,624,492,132,26,14,12,5,0,5,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,20,16.18.817.5716,1489,49479,35771,13708,48129,38881,9248,667,507,160,28,15,13,7,0,7,3,0,3,1,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,21,16.18.817.5716,1489,50792,38049,12743,49794,42241,7553,701,540,161,28,16,12,7,0,7,3,0,3,1,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642821570,22,16.18.817.5716,1489,54090,38988,15102,53024,42919,10105,713,548,165,32,16,16,7,0,7,3,0,3,1,4,0,0,0,0,1,0,0,0,3,2,2,2,1
NA1_5642821570,23,16.18.817.5716,1489,58182,41200,16982,59862,46547,13315,741,564,177,36,17,19,7,0,7,3,0,3,1,4,0,0,0,0,1,0,1,0,3,2,2,2,1
NA1_5642821570,24,16.18.817.5716,1489,60125,43336,16789,62051,50840,11211,767,600,167,37,18,19,8,0,8,3,0,3,1,4,0,0,0,0,1,0,1,0,3,1,2,2,1
NA1_5642821570,25,16.18.817.5716,1489,63400,45252,18148,65691,53171,12520,786,602,184,40,20,20,8,0,8,3,0,3,1,4,0,0,0,0,1,0,1,0,3,1,2,0,1
NA1_5639541731,0,16.18.816.5012,1128,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,1,16.18.816.5012,1128,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,2,16.18.816.5012,1128,3933,4192,-259,2627,2499,128,43,39,4,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,3,16.18.816.5012,1128,5411,5953,-542,4839,5321,-482,82,93,-11,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,4,16.18.816.5012,1128,7644,8031,-387,6795,7463,-668,112,120,-8,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,5,16.18.816.5012,1128,9507,9370,137,9053,8710,343,141,132,9,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,6,16.18.816.5012,1128,12009,11097,912,11622,10916,706,180,164,16,6,5,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,7,16.18.816.5012,1128,13261,13031,230,13502,12591,911,214,189,25,6,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,8,16.18.816.5012,1128,14936,15616,-680,15263,14562,701,239,213,26,7,9,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,9,16.18.816.5012,1128,17322,17346,-24,18018,16223,1795,284,240,44,8,10,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,10,16.18.816.5012,1128,18886,19622,-736,18792,17978,814,289,256,33,9,12,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,11,16.18.816.5012,1128,20368,22031,-1663,20654,20775,-121,329,294,35,9,14,-5,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,12,16.18.816.5012,1128,21685,25954,-4269,21988,24771,-2783,351,344,7,9,17,-8,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,13,16.18.816.5012,1128,23388,27702,-4314,24385,27783,-3398,384,388,-4,9,17,-8,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,14,16.18.816.5012,1128,24356,30826,-6470,25489,31789,-6300,401,436,-35,9,20,-11,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,15,16.18.816.5012,1128,25680,33892,-8212,27373,35207,-7834,427,478,-51,9,22,-13,0,2,-2,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639541731,16,16.18.816.5012,1128,27046,37188,-10142,29281,39195,-9914,458,541,-83,9,23,-14,0,3,-3,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5639541731,17,16.18.816.5012,1128,28058,41511,-13453,30568,42422,-11854,473,585,-112,9,25,-16,0,7,-7,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5639541731,18,16.18.816.5012,1128,31302,44042,-12740,33438,45203,-11765,494,608,-114,11,28,-17,0,7,-7,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5639541731,19,16.18.816.5012,1128,32758,45525,-12767,34906,46886,-11980,524,627,-103,11,29,-18,0,7,-7,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5645095750,0,16.18.817.5716,1546,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,1,16.18.817.5716,1546,2505,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,2,16.18.817.5716,1546,3873,3785,88,2547,2512,35,42,37,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,3,16.18.817.5716,1546,5410,5368,42,4886,5167,-281,85,82,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,4,16.18.817.5716,1546,6577,6753,-176,6470,7430,-960,108,113,-5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,5,16.18.817.5716,1546,8587,8383,204,9407,9173,234,159,139,20,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,6,16.18.817.5716,1546,10483,9621,862,11493,10938,555,191,167,24,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,7,16.18.817.5716,1546,12034,10932,1102,13580,13365,215,222,202,20,2,1,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,8,16.18.817.5716,1546,13369,12557,812,15597,16096,-499,257,255,2,2,1,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,9,16.18.817.5716,1546,14884,14197,687,18193,18695,-502,298,299,-1,2,1,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,10,16.18.817.5716,1546,16468,15477,991,20426,20026,400,338,323,15,2,1,1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,11,16.18.817.5716,1546,18185,17970,215,22991,22403,588,381,352,29,3,3,0,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,12,16.18.817.5716,1546,19860,19735,125,24980,24479,501,419,392,27,3,3,0,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,13,16.18.817.5716,1546,21439,21895,-456,28070,27593,477,464,428,36,3,4,-1,0,0,0,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,14,16.18.817.5716,1546,24786,23667,1119,30622,29600,1022,494,452,42,5,5,0,1,0,1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5645095750,15,16.18.817.5716,1546,26270,25632,638,32708,33371,-663,528,507,21,5,5,0,1,0,1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
